id_lectura,id_medidor,fecha_lectura,lectura_acumulada_m3,consumo_m3,tipo_anomalia_real,tipo_anomalia_detectada
LC-0011330,MD-00945,2025-02-01,2426.74,14.82,Normal,Normal
LC-0011331,MD-00945,2025-03-01,2440.41,13.67,Normal,Normal
LC-0011332,MD-00945,2025-04-01,2457.74,17.33,Normal,Normal
LC-0011333,MD-00945,2025-05-01,2473.56,15.82,Normal,Normal
LC-0011334,MD-00945,2025-06-01,2487.39,13.82,Normal,Normal
LC-0011335,MD-00945,2025-07-01,2502.53,15.15,Normal,Normal
LC-0011336,MD-00945,2025-08-01,2516.19,13.66,Normal,Normal
LC-0011337,MD-00945,2025-09-01,2532.33,16.14,Normal,Normal
LC-0011338,MD-00945,2025-10-01,2549.89,17.57,Normal,Normal
LC-0011339,MD-00945,2025-11-01,2564.97,15.07,Normal,Normal
LC-0011340,MD-00945,2025-12-01,2580.16,15.19,Normal,Normal
LC-0011341,MD-00946,2025-01-01,1070.86,12.94,Normal,Normal
LC-0011342,MD-00946,2025-02-01,1084.06,13.19,Normal,Normal
LC-0011343,MD-00946,2025-03-01,1098.47,14.41,Normal,Normal
LC-0011344,MD-00946,2025-04-01,1110.35,11.88,Normal,Normal
LC-0011345,MD-00946,2025-05-01,1124.93,14.58,Normal,Normal
LC-0011346,MD-00946,2025-06-01,1137.55,12.62,Normal,Normal
LC-0011347,MD-00946,2025-07-01,1151.97,14.42,Normal,Normal
LC-0011348,MD-00946,2025-08-01,1164.82,12.85,Normal,Normal
LC-0011349,MD-00946,2025-09-01,1178.03,13.2,Normal,Normal
LC-0011350,MD-00946,2025-10-01,1190.85,12.82,Normal,Normal
LC-0011351,MD-00946,2025-11-01,1203.15,12.31,Normal,Normal
LC-0011352,MD-00946,2025-12-01,1215.73,12.58,Normal,Normal
LC-0011353,MD-00947,2025-01-01,2953.9,16.21,Normal,Normal
LC-0011354,MD-00947,2025-02-01,2968.8,14.9,Normal,Normal
LC-0011355,MD-00947,2025-03-01,2982.86,14.05,Normal,Normal
LC-0011356,MD-00947,2025-04-01,2997.9,15.04,Normal,Normal
LC-0011357,MD-00947,2025-05-01,3014.5,16.6,Normal,Normal
LC-0011358,MD-00947,2025-06-01,3029.34,14.84,Normal,Normal
LC-0011359,MD-00947,2025-07-01,3046.68,17.34,Normal,Normal
LC-0011360,MD-00947,2025-08-01,3062.53,15.85,Normal,Normal
LC-0011361,MD-00947,2025-09-01,3078.26,15.73,Normal,Normal
LC-0011362,MD-00947,2025-10-01,3092.41,14.15,Normal,Normal
LC-0011363,MD-00947,2025-11-01,3107.06,14.65,Normal,Normal
LC-0011364,MD-00947,2025-12-01,3122.48,15.42,Normal,Normal
LC-0011365,MD-00948,2025-01-01,1768.33,17.64,Normal,Normal
LC-0011366,MD-00948,2025-02-01,1788.15,19.82,Normal,Normal
LC-0011367,MD-00948,2025-03-01,1809.17,21.02,Normal,Normal
LC-0011368,MD-00948,2025-04-01,1831.87,22.7,Normal,Normal
LC-0011369,MD-00948,2025-05-01,1850.48,18.61,Normal,Normal
LC-0011370,MD-00948,2025-06-01,1870.97,20.49,Normal,Normal
LC-0011371,MD-00948,2025-07-01,1892.96,21.99,Normal,Normal
LC-0011372,MD-00948,2025-08-01,1909.89,16.93,Normal,Normal
LC-0011373,MD-00948,2025-09-01,1931.8,21.91,Normal,Normal
LC-0011374,MD-00948,2025-10-01,1951.25,19.46,Normal,Normal
LC-0011375,MD-00948,2025-11-01,1970.52,19.26,Normal,Normal
LC-0011376,MD-00948,2025-12-01,1988.84,18.32,Normal,Normal
LC-0011377,MD-00949,2025-01-01,1930.33,11.89,Normal,Normal
LC-0011378,MD-00949,2025-02-01,1941.67,11.33,Normal,Normal
LC-0011379,MD-00949,2025-03-01,1954.87,13.2,Normal,Normal
LC-0011380,MD-00949,2025-04-01,1967.05,12.19,Normal,Normal
LC-0011381,MD-00949,2025-05-01,1979.36,12.3,Normal,Normal
LC-0011382,MD-00949,2025-06-01,1991.23,11.87,Normal,Normal
LC-0011383,MD-00949,2025-07-01,2002.13,10.9,Normal,Normal
LC-0011384,MD-00949,2025-08-01,2015.43,13.31,Normal,Normal
LC-0011385,MD-00949,2025-09-01,2027.6,12.17,Normal,Normal
LC-0011386,MD-00949,2025-10-01,2038.03,10.43,Normal,Normal
LC-0011387,MD-00949,2025-11-01,2050.15,12.12,Normal,Normal
LC-0011388,MD-00949,2025-12-01,2061.08,10.93,Normal,Normal
LC-0011389,MD-00950,2025-01-01,4321.83,17.55,Normal,Normal
LC-0011390,MD-00950,2025-02-01,4339.47,17.64,Normal,Normal
LC-0011391,MD-00950,2025-03-01,4356.92,17.45,Normal,Normal
LC-0011392,MD-00950,2025-04-01,4372.66,15.74,Normal,Normal
LC-0011393,MD-00950,2025-05-01,4390.44,17.79,Normal,Normal
LC-0011394,MD-00950,2025-06-01,4407.19,16.74,Normal,Normal
LC-0011395,MD-00950,2025-07-01,4422.85,15.67,Normal,Normal
LC-0011396,MD-00950,2025-08-01,4440.94,18.08,Normal,Normal
LC-0011397,MD-00950,2025-09-01,4457.64,16.7,Normal,Normal
LC-0011398,MD-00950,2025-10-01,4475.52,17.88,Normal,Normal
LC-0011399,MD-00950,2025-11-01,4494.27,18.75,Normal,Normal
LC-0011400,MD-00950,2025-12-01,4510.5,16.23,Normal,Normal
LC-0011401,MD-00951,2025-01-01,2812.79,12.5,Normal,Normal
LC-0011402,MD-00951,2025-02-01,2825.53,12.74,Normal,Normal
LC-0011403,MD-00951,2025-03-01,2838.67,13.14,Normal,Normal
LC-0011404,MD-00951,2025-04-01,2851.23,12.56,Normal,Normal
LC-0011405,MD-00951,2025-05-01,2864.46,13.23,Normal,Normal
LC-0011406,MD-00951,2025-06-01,2879.18,14.72,Normal,Normal
LC-0011407,MD-00951,2025-07-01,2893.38,14.2,Normal,Normal
LC-0011408,MD-00951,2025-08-01,2910.0,16.62,Normal,Normal
LC-0011409,MD-00951,2025-09-01,2923.87,13.87,Normal,Normal
LC-0011410,MD-00951,2025-10-01,2938.2,14.32,Normal,Normal
LC-0011411,MD-00951,2025-11-01,2953.23,15.04,Normal,Normal
LC-0011412,MD-00951,2025-12-01,2965.62,12.39,Normal,Normal
LC-0011413,MD-00952,2025-01-01,3787.98,46.63,Normal,Consumo Elevado
LC-0011414,MD-00952,2025-02-01,3828.43,40.45,Normal,Normal
LC-0011415,MD-00952,2025-03-01,3866.28,37.85,Normal,Normal
LC-0011416,MD-00952,2025-04-01,3912.68,46.4,Normal,Consumo Elevado
LC-0011417,MD-00952,2025-05-01,3959.19,46.5,Normal,Consumo Elevado
LC-0011418,MD-00952,2025-06-01,3959.19,0.0,Medidor Detenido,Medidor Detenido
LC-0011419,MD-00952,2025-07-01,3959.19,0.0,Medidor Detenido,Medidor Detenido
LC-0011420,MD-00952,2025-08-01,3959.19,0.0,Medidor Detenido,Medidor Detenido
LC-0011421,MD-00952,2025-09-01,3959.19,0.0,Medidor Detenido,Medidor Detenido
LC-0011422,MD-00952,2025-10-01,3959.19,0.0,Medidor Detenido,Medidor Detenido
LC-0011423,MD-00952,2025-11-01,3959.19,0.0,Medidor Detenido,Medidor Detenido
LC-0011424,MD-00952,2025-12-01,3959.19,0.0,Medidor Detenido,Medidor Detenido
LC-0011425,MD-00953,2025-01-01,2273.11,19.6,Normal,Normal
LC-0011426,MD-00953,2025-02-01,2292.34,19.23,Normal,Normal
LC-0011427,MD-00953,2025-03-01,2310.77,18.42,Normal,Normal
LC-0011428,MD-00953,2025-04-01,2328.36,17.59,Normal,Normal
LC-0011429,MD-00953,2025-05-01,2346.44,18.09,Normal,Normal
LC-0011430,MD-00953,2025-06-01,2363.15,16.71,Normal,Normal
LC-0011431,MD-00953,2025-07-01,2379.05,15.9,Normal,Normal
LC-0011432,MD-00953,2025-08-01,2396.64,17.59,Normal,Normal
LC-0011433,MD-00953,2025-09-01,2413.43,16.78,Normal,Normal
LC-0011434,MD-00953,2025-10-01,2430.72,17.29,Normal,Normal
LC-0011435,MD-00953,2025-11-01,2448.04,17.32,Normal,Normal
LC-0011436,MD-00953,2025-12-01,2465.95,17.91,Normal,Normal
LC-0011437,MD-00954,2025-01-01,1255.08,19.38,Normal,Normal
LC-0011438,MD-00954,2025-02-01,1271.53,16.46,Normal,Normal
LC-0011439,MD-00954,2025-03-01,1287.61,16.07,Normal,Normal
LC-0011440,MD-00954,2025-04-01,1306.55,18.94,Normal,Normal
LC-0011441,MD-00954,2025-05-01,1326.44,19.89,Normal,Normal
LC-0011442,MD-00954,2025-06-01,1344.91,18.47,Normal,Normal
LC-0011443,MD-00954,2025-07-01,1366.34,21.43,Normal,Normal
LC-0011444,MD-00954,2025-08-01,1383.31,16.97,Normal,Normal
LC-0011445,MD-00954,2025-09-01,1400.1,16.79,Normal,Normal
LC-0011446,MD-00954,2025-10-01,1417.69,17.6,Normal,Normal
LC-0011447,MD-00954,2025-11-01,1435.23,17.54,Normal,Normal
LC-0011448,MD-00954,2025-12-01,1454.6,19.37,Normal,Normal
LC-0011449,MD-00955,2025-01-01,2453.76,14.57,Normal,Normal
LC-0011450,MD-00955,2025-02-01,2469.32,15.56,Normal,Normal
LC-0011451,MD-00955,2025-03-01,2483.74,14.42,Normal,Normal
LC-0011452,MD-00955,2025-04-01,2496.28,12.54,Normal,Normal
LC-0011453,MD-00955,2025-05-01,2510.61,14.32,Normal,Normal
LC-0011454,MD-00955,2025-06-01,2523.82,13.21,Normal,Normal
LC-0011455,MD-00955,2025-07-01,2538.34,14.52,Normal,Normal
LC-0011456,MD-00955,2025-08-01,2551.89,13.56,Normal,Normal
LC-0011457,MD-00955,2025-09-01,2566.76,14.87,Normal,Normal
LC-0011458,MD-00955,2025-10-01,2580.14,13.38,Normal,Normal
LC-0011459,MD-00955,2025-11-01,2594.49,14.35,Normal,Normal
LC-0011460,MD-00955,2025-12-01,2607.19,12.69,Normal,Normal
LC-0011461,MD-00956,2025-01-01,3028.6,13.86,Normal,Normal
LC-0011462,MD-00956,2025-02-01,3042.2,13.6,Normal,Normal
LC-0011463,MD-00956,2025-03-01,3056.85,14.65,Normal,Normal
LC-0011464,MD-00956,2025-04-01,3069.21,12.36,Normal,Normal
LC-0011465,MD-00956,2025-05-01,3083.42,14.21,Normal,Normal
LC-0011466,MD-00956,2025-06-01,3096.84,13.42,Normal,Normal
LC-0011467,MD-00956,2025-07-01,3110.73,13.89,Normal,Normal
LC-0011468,MD-00956,2025-08-01,3124.39,13.66,Normal,Normal
LC-0011469,MD-00956,2025-09-01,3139.85,15.46,Normal,Normal
LC-0011470,MD-00956,2025-10-01,3154.93,15.08,Normal,Normal
LC-0011471,MD-00956,2025-11-01,3169.55,14.63,Normal,Normal
LC-0011472,MD-00956,2025-12-01,3183.67,14.12,Normal,Normal
LC-0011473,MD-00957,2025-01-01,895.67,12.05,Normal,Normal
LC-0011474,MD-00957,2025-02-01,906.57,10.91,Normal,Normal
LC-0011475,MD-00957,2025-03-01,916.79,10.22,Normal,Normal
LC-0011476,MD-00957,2025-04-01,928.78,11.99,Normal,Normal
LC-0011477,MD-00957,2025-05-01,940.03,11.24,Normal,Normal
LC-0011478,MD-00957,2025-06-01,953.04,13.01,Normal,Normal
LC-0011479,MD-00957,2025-07-01,965.63,12.59,Normal,Normal
LC-0011480,MD-00957,2025-08-01,978.35,12.72,Normal,Normal
LC-0011481,MD-00957,2025-09-01,990.88,12.53,Normal,Normal
LC-0011482,MD-00957,2025-10-01,1003.06,12.18,Normal,Normal
LC-0011483,MD-00957,2025-11-01,1013.35,10.29,Normal,Normal
LC-0011484,MD-00957,2025-12-01,1024.68,11.33,Normal,Normal
LC-0011485,MD-00958,2025-01-01,4568.98,12.37,Normal,Normal
LC-0011486,MD-00958,2025-02-01,4583.26,14.28,Normal,Normal
LC-0011487,MD-00958,2025-03-01,4597.95,14.7,Normal,Normal
LC-0011488,MD-00958,2025-04-01,4611.25,13.29,Normal,Normal
LC-0011489,MD-00958,2025-05-01,4627.33,16.08,Normal,Normal
LC-0011490,MD-00958,2025-06-01,4641.29,13.96,Normal,Normal
LC-0011491,MD-00958,2025-07-01,4653.49,12.2,Normal,Normal
LC-0011492,MD-00958,2025-08-01,4667.12,13.63,Normal,Normal
LC-0011493,MD-00958,2025-09-01,4681.13,14.01,Normal,Normal
LC-0011494,MD-00958,2025-10-01,4695.57,14.44,Normal,Normal
LC-0011495,MD-00958,2025-11-01,4709.23,13.65,Normal,Normal
LC-0011496,MD-00958,2025-12-01,4722.04,12.81,Normal,Normal
LC-0011497,MD-00959,2025-01-01,1475.33,11.94,Normal,Normal
LC-0011498,MD-00959,2025-02-01,1490.32,14.98,Normal,Normal
LC-0011499,MD-00959,2025-03-01,1507.15,16.83,Normal,Normal
LC-0011500,MD-00959,2025-04-01,1521.67,14.52,Normal,Normal
LC-0011501,MD-00959,2025-05-01,1536.66,14.99,Normal,Normal
LC-0011502,MD-00959,2025-06-01,1551.63,14.97,Normal,Normal
LC-0011503,MD-00959,2025-07-01,1565.73,14.1,Normal,Normal
LC-0011504,MD-00959,2025-08-01,1578.02,12.29,Normal,Normal
LC-0011505,MD-00959,2025-09-01,1592.86,14.84,Normal,Normal
LC-0011506,MD-00959,2025-10-01,1608.59,15.73,Normal,Normal
LC-0011507,MD-00959,2025-11-01,1623.23,14.63,Normal,Normal
LC-0011508,MD-00959,2025-12-01,1637.02,13.79,Normal,Normal
LC-0011509,MD-00960,2025-01-01,4880.45,16.01,Normal,Normal
LC-0011510,MD-00960,2025-02-01,4897.16,16.71,Normal,Normal
LC-0011511,MD-00960,2025-03-01,4913.14,15.98,Normal,Normal
LC-0011512,MD-00960,2025-04-01,4929.72,16.58,Normal,Normal
LC-0011513,MD-00960,2025-05-01,4944.29,14.57,Normal,Normal
LC-0011514,MD-00960,2025-06-01,4961.54,17.25,Normal,Normal
LC-0011515,MD-00960,2025-07-01,4976.73,15.19,Normal,Normal
LC-0011516,MD-00960,2025-08-01,4989.68,12.95,Normal,Normal
LC-0011517,MD-00960,2025-09-01,5004.69,15.01,Normal,Normal
LC-0011518,MD-00960,2025-10-01,5020.9,16.21,Normal,Normal
LC-0011519,MD-00960,2025-11-01,5036.49,15.59,Normal,Normal
LC-0011520,MD-00960,2025-12-01,5049.57,13.08,Normal,Normal
LC-0011521,MD-00961,2025-01-01,4730.58,170.43,Normal,Normal
LC-0011522,MD-00961,2025-02-01,4904.72,174.14,Normal,Normal
LC-0011523,MD-00961,2025-03-01,5095.39,190.67,Normal,Normal
LC-0011524,MD-00961,2025-04-01,5295.52,200.13,Normal,Normal
LC-0011525,MD-00961,2025-05-01,5495.31,199.79,Normal,Normal
LC-0011526,MD-00961,2025-06-01,5685.79,190.48,Normal,Normal
LC-0011527,MD-00961,2025-07-01,5843.76,157.97,Normal,Normal
LC-0011528,MD-00961,2025-08-01,6001.67,157.91,Normal,Normal
LC-0011529,MD-00961,2025-09-01,6193.31,191.64,Normal,Normal
LC-0011530,MD-00961,2025-10-01,6351.33,158.03,Normal,Normal
LC-0011531,MD-00961,2025-11-01,6540.38,189.05,Normal,Normal
LC-0011532,MD-00961,2025-12-01,6725.41,185.03,Normal,Normal
LC-0011533,MD-00962,2025-01-01,4142.91,64.94,Normal,Normal
LC-0011534,MD-00962,2025-02-01,4195.72,52.81,Normal,Normal
LC-0011535,MD-00962,2025-03-01,4253.19,57.47,Normal,Normal
LC-0011536,MD-00962,2025-04-01,4306.29,53.09,Normal,Normal
LC-0011537,MD-00962,2025-05-01,4357.21,50.92,Normal,Normal
LC-0011538,MD-00962,2025-06-01,4413.46,56.25,Normal,Normal
LC-0011539,MD-00962,2025-07-01,4466.74,53.28,Normal,Normal
LC-0011540,MD-00962,2025-08-01,4521.15,54.41,Normal,Normal
LC-0011541,MD-00962,2025-09-01,4587.99,66.84,Normal,Normal
LC-0011542,MD-00962,2025-10-01,4647.54,59.55,Normal,Normal
LC-0011543,MD-00962,2025-11-01,4709.43,61.89,Normal,Normal
LC-0011544,MD-00962,2025-12-01,4770.83,61.4,Normal,Normal
LC-0011545,MD-00963,2025-01-01,2283.17,11.25,Normal,Normal
LC-0011546,MD-00963,2025-02-01,2294.63,11.46,Normal,Normal
LC-0011547,MD-00963,2025-03-01,2306.89,12.26,Normal,Normal
LC-0011548,MD-00963,2025-04-01,2317.86,10.97,Normal,Normal
LC-0011549,MD-00963,2025-05-01,2328.86,10.99,Normal,Normal
LC-0011550,MD-00963,2025-06-01,2341.42,12.56,Normal,Normal
LC-0011551,MD-00963,2025-07-01,2351.97,10.55,Normal,Normal
LC-0011552,MD-00963,2025-08-01,2364.46,12.49,Normal,Normal
LC-0011553,MD-00963,2025-09-01,2376.02,11.56,Normal,Normal
LC-0011554,MD-00963,2025-10-01,2386.86,10.83,Normal,Normal
LC-0011555,MD-00963,2025-11-01,2397.4,10.54,Normal,Normal
LC-0011556,MD-00963,2025-12-01,2408.78,11.38,Normal,Normal
LC-0011557,MD-00964,2025-01-01,4789.68,17.49,Normal,Normal
LC-0011558,MD-00964,2025-02-01,4804.89,15.2,Normal,Normal
LC-0011559,MD-00964,2025-03-01,4821.85,16.96,Normal,Normal
LC-0011560,MD-00964,2025-04-01,4837.47,15.63,Normal,Normal
LC-0011561,MD-00964,2025-05-01,4852.21,14.73,Normal,Normal
LC-0011562,MD-00964,2025-06-01,4863.95,11.74,Normal,Normal
LC-0011563,MD-00964,2025-07-01,4877.88,13.93,Normal,Normal
LC-0011564,MD-00964,2025-08-01,4894.01,16.13,Normal,Normal
LC-0011565,MD-00964,2025-09-01,4911.19,17.18,Normal,Normal
LC-0011566,MD-00964,2025-10-01,4924.77,13.58,Normal,Normal
LC-0011567,MD-00964,2025-11-01,4939.99,15.22,Normal,Normal
LC-0011568,MD-00964,2025-12-01,4954.74,14.75,Normal,Normal
LC-0011569,MD-00965,2025-01-01,4868.68,15.5,Normal,Normal
LC-0011570,MD-00965,2025-02-01,4884.58,15.89,Normal,Normal
LC-0011571,MD-00965,2025-03-01,4899.34,14.76,Normal,Normal
LC-0011572,MD-00965,2025-04-01,4915.78,16.44,Normal,Normal
LC-0011573,MD-00965,2025-05-01,4933.92,18.14,Normal,Normal
LC-0011574,MD-00965,2025-06-01,4950.53,16.61,Normal,Normal
LC-0011575,MD-00965,2025-07-01,4967.98,17.45,Normal,Normal
LC-0011576,MD-00965,2025-08-01,4985.3,17.33,Normal,Normal
LC-0011577,MD-00965,2025-09-01,5001.03,15.73,Normal,Normal
LC-0011578,MD-00965,2025-10-01,5016.98,15.95,Normal,Normal
LC-0011579,MD-00965,2025-11-01,5035.08,18.1,Normal,Normal
LC-0011580,MD-00965,2025-12-01,5052.22,17.14,Normal,Normal
LC-0011581,MD-00966,2025-01-01,4355.91,18.52,Normal,Normal
LC-0011582,MD-00966,2025-02-01,4374.29,18.37,Normal,Normal
LC-0011583,MD-00966,2025-03-01,4393.53,19.24,Normal,Normal
LC-0011584,MD-00966,2025-04-01,4411.79,18.26,Normal,Normal
LC-0011585,MD-00966,2025-05-01,4431.67,19.88,Normal,Normal
LC-0011586,MD-00966,2025-06-01,4453.29,21.62,Normal,Normal
LC-0011587,MD-00966,2025-07-01,4475.23,21.94,Normal,Normal
LC-0011588,MD-00966,2025-08-01,4494.05,18.81,Normal,Normal
LC-0011589,MD-00966,2025-09-01,4513.22,19.17,Normal,Normal
LC-0011590,MD-00966,2025-10-01,4534.24,21.03,Normal,Normal
LC-0011591,MD-00966,2025-11-01,4552.68,18.44,Normal,Normal
LC-0011592,MD-00966,2025-12-01,4572.37,19.68,Normal,Normal
LC-0011593,MD-00967,2025-01-01,4609.59,18.3,Normal,Normal
LC-0011594,MD-00967,2025-02-01,4628.13,18.54,Normal,Normal
LC-0011595,MD-00967,2025-03-01,4645.0,16.87,Normal,Normal
LC-0011596,MD-00967,2025-04-01,4664.22,19.21,Normal,Normal
LC-0011597,MD-00967,2025-05-01,4682.25,18.03,Normal,Normal
LC-0011598,MD-00967,2025-06-01,4696.89,14.64,Normal,Normal
LC-0011599,MD-00967,2025-07-01,4715.42,18.53,Normal,Normal
LC-0011600,MD-00967,2025-08-01,4733.63,18.21,Normal,Normal
LC-0011601,MD-00967,2025-09-01,4750.51,16.89,Normal,Normal
LC-0011602,MD-00967,2025-10-01,4770.31,19.8,Normal,Normal
LC-0011603,MD-00967,2025-11-01,4788.05,17.74,Normal,Normal
LC-0011604,MD-00967,2025-12-01,4805.34,17.3,Normal,Normal
LC-0011605,MD-00968,2025-01-01,4234.13,15.3,Normal,Normal
LC-0011606,MD-00968,2025-02-01,4249.63,15.5,Normal,Normal
LC-0011607,MD-00968,2025-03-01,4266.3,16.67,Normal,Normal
LC-0011608,MD-00968,2025-04-01,4283.3,17.0,Normal,Normal
LC-0011609,MD-00968,2025-05-01,4299.19,15.89,Normal,Normal
LC-0011610,MD-00968,2025-06-01,4318.22,19.03,Normal,Normal
LC-0011611,MD-00968,2025-07-01,4335.84,17.62,Normal,Normal
LC-0011612,MD-00968,2025-08-01,4349.5,13.66,Normal,Normal
LC-0011613,MD-00968,2025-09-01,4365.73,16.23,Normal,Normal
LC-0011614,MD-00968,2025-10-01,4380.77,15.04,Normal,Normal
LC-0011615,MD-00968,2025-11-01,4399.66,18.89,Normal,Normal
LC-0011616,MD-00968,2025-12-01,4413.14,13.48,Normal,Normal
LC-0011617,MD-00969,2025-01-01,4823.38,15.45,Normal,Normal
LC-0011618,MD-00969,2025-02-01,4839.89,16.51,Normal,Normal
LC-0011619,MD-00969,2025-03-01,4856.08,16.19,Normal,Normal
LC-0011620,MD-00969,2025-04-01,4872.48,16.4,Normal,Normal
LC-0011621,MD-00969,2025-05-01,4888.21,15.73,Normal,Normal
LC-0011622,MD-00969,2025-06-01,4906.17,17.96,Normal,Normal
LC-0011623,MD-00969,2025-07-01,4922.41,16.24,Normal,Normal
LC-0011624,MD-00969,2025-08-01,4938.45,16.05,Normal,Normal
LC-0011625,MD-00969,2025-09-01,4956.42,17.97,Normal,Normal
LC-0011626,MD-00969,2025-10-01,4974.01,17.59,Normal,Normal
LC-0011627,MD-00969,2025-11-01,4990.88,16.87,Normal,Normal
LC-0011628,MD-00969,2025-12-01,5006.85,15.97,Normal,Normal
LC-0011629,MD-00970,2025-01-01,3571.68,14.46,Normal,Normal
LC-0011630,MD-00970,2025-02-01,3587.75,16.07,Normal,Normal
LC-0011631,MD-00970,2025-03-01,3603.88,16.13,Normal,Normal
LC-0011632,MD-00970,2025-04-01,3615.55,11.66,Normal,Normal
LC-0011633,MD-00970,2025-05-01,3630.14,14.59,Normal,Normal
LC-0011634,MD-00970,2025-06-01,3640.77,10.63,Normal,Normal
LC-0011635,MD-00970,2025-07-01,3655.99,15.22,Normal,Normal
LC-0011636,MD-00970,2025-08-01,3671.57,15.59,Normal,Normal
LC-0011637,MD-00970,2025-09-01,3685.83,14.26,Normal,Normal
LC-0011638,MD-00970,2025-10-01,3700.24,14.4,Normal,Normal
LC-0011639,MD-00970,2025-11-01,3714.63,14.39,Normal,Normal
LC-0011640,MD-00970,2025-12-01,3728.04,13.41,Normal,Normal
LC-0011641,MD-00971,2025-01-01,4631.51,13.89,Normal,Normal
LC-0011642,MD-00971,2025-02-01,4645.26,13.75,Normal,Normal
LC-0011643,MD-00971,2025-03-01,4657.31,12.05,Normal,Normal
LC-0011644,MD-00971,2025-04-01,4671.33,14.02,Normal,Normal
LC-0011645,MD-00971,2025-05-01,4685.41,14.08,Normal,Normal
LC-0011646,MD-00971,2025-06-01,4697.49,12.08,Normal,Normal
LC-0011647,MD-00971,2025-07-01,4709.72,12.23,Normal,Normal
LC-0011648,MD-00971,2025-08-01,4722.88,13.16,Normal,Normal
LC-0011649,MD-00971,2025-09-01,4735.75,12.87,Normal,Normal
LC-0011650,MD-00971,2025-10-01,4749.93,14.19,Normal,Normal
LC-0011651,MD-00971,2025-11-01,4763.0,13.07,Normal,Normal
LC-0011652,MD-00971,2025-12-01,4776.35,13.35,Normal,Normal
LC-0011653,MD-00972,2025-01-01,1792.81,54.06,Normal,Normal
LC-0011654,MD-00972,2025-02-01,1844.72,51.9,Normal,Normal
LC-0011655,MD-00972,2025-03-01,1896.7,51.99,Normal,Normal
LC-0011656,MD-00972,2025-04-01,1944.04,47.33,Normal,Normal
LC-0011657,MD-00972,2025-05-01,1993.95,49.91,Normal,Normal
LC-0011658,MD-00972,2025-06-01,2045.69,51.75,Normal,Normal
LC-0011659,MD-00972,2025-07-01,2096.68,50.98,Normal,Normal
LC-0011660,MD-00972,2025-08-01,2146.08,49.41,Normal,Normal
LC-0011661,MD-00972,2025-09-01,2195.12,49.03,Normal,Normal
LC-0011662,MD-00972,2025-10-01,2248.01,52.89,Normal,Normal
LC-0011663,MD-00972,2025-11-01,2301.0,52.99,Normal,Normal
LC-0011664,MD-00972,2025-12-01,2356.15,55.15,Normal,Normal
LC-0011665,MD-00973,2025-01-01,2863.12,41.91,Normal,Normal
LC-0011666,MD-00973,2025-02-01,2905.78,42.66,Normal,Normal
LC-0011667,MD-00973,2025-03-01,2949.2,43.42,Normal,Normal
LC-0011668,MD-00973,2025-04-01,2988.88,39.69,Normal,Normal
LC-0011669,MD-00973,2025-05-01,3032.58,43.7,Normal,Normal
LC-0011670,MD-00973,2025-06-01,3075.92,43.33,Normal,Normal
LC-0011671,MD-00973,2025-07-01,3118.24,42.32,Normal,Normal
LC-0011672,MD-00973,2025-08-01,3153.77,35.53,Normal,Normal
LC-0011673,MD-00973,2025-09-01,3193.18,39.42,Normal,Normal
LC-0011674,MD-00973,2025-10-01,3235.78,42.59,Normal,Normal
LC-0011675,MD-00973,2025-11-01,3277.43,41.65,Normal,Normal
LC-0011676,MD-00973,2025-12-01,3321.92,44.49,Normal,Normal
LC-0011677,MD-00974,2025-01-01,4487.19,14.6,Normal,Normal
LC-0011678,MD-00974,2025-02-01,4503.97,16.78,Normal,Normal
LC-0011679,MD-00974,2025-03-01,4521.16,17.19,Normal,Normal
LC-0011680,MD-00974,2025-04-01,4536.64,15.48,Normal,Normal
LC-0011681,MD-00974,2025-05-01,4555.37,18.73,Normal,Normal
LC-0011682,MD-00974,2025-06-01,4571.66,16.29,Normal,Normal
LC-0011683,MD-00974,2025-07-01,4588.34,16.68,Normal,Normal
LC-0011684,MD-00974,2025-08-01,4604.94,16.6,Normal,Normal
LC-0011685,MD-00974,2025-09-01,4619.37,14.43,Normal,Normal
LC-0011686,MD-00974,2025-10-01,4637.54,18.17,Normal,Normal
LC-0011687,MD-00974,2025-11-01,4653.06,15.53,Normal,Normal
LC-0011688,MD-00974,2025-12-01,4669.56,16.49,Normal,Normal
LC-0011689,MD-00975,2025-01-01,3223.64,16.65,Normal,Normal
LC-0011690,MD-00975,2025-02-01,3240.53,16.89,Normal,Normal
LC-0011691,MD-00975,2025-03-01,3258.72,18.19,Normal,Normal
LC-0011692,MD-00975,2025-04-01,3276.45,17.74,Normal,Normal
LC-0011693,MD-00975,2025-05-01,3295.27,18.82,Normal,Normal
LC-0011694,MD-00975,2025-06-01,3313.27,18.01,Normal,Normal
LC-0011695,MD-00975,2025-07-01,3328.48,15.21,Normal,Normal
LC-0011696,MD-00975,2025-08-01,3349.18,20.7,Normal,Normal
LC-0011697,MD-00975,2025-09-01,3363.84,14.66,Normal,Normal
LC-0011698,MD-00975,2025-10-01,3381.7,17.86,Normal,Normal
LC-0011699,MD-00975,2025-11-01,3400.15,18.45,Normal,Normal
LC-0011700,MD-00975,2025-12-01,3417.98,17.83,Normal,Normal
LC-0011701,MD-00976,2025-01-01,2637.34,58.34,Normal,Normal
LC-0011702,MD-00976,2025-02-01,2688.7,51.36,Normal,Normal
LC-0011703,MD-00976,2025-03-01,2739.39,50.69,Normal,Normal
